store_id,sku_id,ranged_flag,target_cover_days,min_cover_days,max_cover_days,store_sku_capacity_units,service_level_target,store_sku_priority
STR012,SKU000894,1,14,8,22,16,0.92,0.86
STR012,SKU000895,1,18,13,28,16,0.97,1.0
STR012,SKU000898,1,14,9,26,12,0.97,1.09
STR012,SKU000899,1,12,7,20,7,0.95,0.83
STR012,SKU000900,1,14,8,28,5,0.97,1.06
STR012,SKU000902,1,21,16,35,12,0.95,0.87
STR012,SKU000903,1,14,7,24,16,0.95,0.87
STR012,SKU000906,1,16,9,24,15,0.92,1.13
STR012,SKU000907,1,21,16,31,9,0.9,0.97
STR012,SKU000909,1,10,4,24,12,0.9,0.98
STR012,SKU000910,1,10,5,22,8,0.9,1.02
STR012,SKU000911,1,21,15,33,12,0.97,1.11
STR012,SKU000914,1,10,4,24,3,0.9,1.08
STR012,SKU000917,1,14,7,24,9,0.9,0.79
STR012,SKU000918,1,21,15,29,6,0.92,0.99
STR012,SKU000921,1,21,14,31,15,0.95,0.88
STR012,SKU000923,1,16,11,30,12,0.97,1.14
STR012,SKU000924,1,12,7,24,6,0.9,0.86
STR012,SKU000928,1,10,4,24,12,0.95,1.14
STR012,SKU000932,1,14,9,24,4,0.9,0.8
STR012,SKU000934,1,14,7,22,6,0.9,0.94
STR012,SKU000938,1,14,9,26,16,0.9,0.92
STR012,SKU000940,1,18,12,26,13,0.9,1.12
STR012,SKU000946,1,10,4,18,12,0.92,0.82
STR012,SKU000947,1,18,11,30,3,0.9,0.92
STR012,SKU000949,1,16,10,28,3,0.97,1.07
STR012,SKU000952,1,16,10,28,8,0.92,0.91
STR012,SKU000953,1,12,5,24,6,0.9,0.98
STR012,SKU000954,1,18,11,26,2,0.97,0.79
STR012,SKU000955,1,16,11,28,15,0.9,1.06
STR012,SKU000959,1,10,5,18,16,0.9,0.93
STR012,SKU000964,1,10,4,22,10,0.9,1.09
STR012,SKU000965,1,14,8,28,12,0.92,0.85
STR012,SKU000966,1,10,5,24,16,0.97,1.0
STR012,SKU000967,1,16,10,30,7,0.97,0.84
STR012,SKU000970,1,14,8,28,3,0.97,1.14
STR012,SKU000971,1,12,6,22,9,0.92,0.81
STR012,SKU000972,1,18,13,32,13,0.9,0.81
STR012,SKU000973,1,14,9,26,5,0.9,1.11
STR012,SKU000975,1,21,15,35,13,0.97,1.03
STR012,SKU000976,1,18,13,30,14,0.97,1.04
STR012,SKU000979,1,12,6,24,3,0.95,0.81
STR012,SKU000983,1,12,7,22,16,0.97,0.81
STR012,SKU000984,1,12,6,24,11,0.95,0.8
STR012,SKU000986,1,14,7,28,16,0.9,0.78
STR012,SKU000993,1,10,5,24,3,0.95,0.78
STR012,SKU000995,1,21,15,31,12,0.97,0.94
STR012,SKU000996,1,12,5,22,8,0.95,1.04
STR012,SKU000997,1,16,10,24,2,0.9,0.87
STR012,SKU000998,1,12,7,20,3,0.9,0.79
STR012,SKU001000,1,16,10,26,11,0.97,0.92
STR012,SKU001001,1,18,12,32,10,0.95,0.9
STR012,SKU001002,1,14,9,28,5,0.9,1.11
STR012,SKU001004,1,12,7,20,2,0.92,1.06
STR012,SKU001005,1,10,4,18,7,0.95,0.98
STR012,SKU001007,1,14,9,28,12,0.92,0.8
STR012,SKU001011,1,21,15,31,11,0.9,0.78
STR012,SKU001012,1,16,9,26,3,0.92,1.11
STR012,SKU001013,1,14,7,24,2,0.9,0.95
STR012,SKU001015,1,16,10,26,13,0.92,1.07
STR012,SKU001016,1,10,5,20,5,0.92,1.05
STR012,SKU001017,1,10,4,22,10,0.97,0.81
STR012,SKU001019,1,10,4,24,10,0.97,1.05
STR012,SKU001020,1,10,4,24,14,0.95,0.79
STR012,SKU001022,1,14,9,28,6,0.92,0.84
STR012,SKU001023,1,21,16,29,8,0.95,0.93
STR012,SKU001024,1,14,7,28,3,0.97,0.92
STR012,SKU001026,1,16,9,26,14,0.95,0.82
STR012,SKU001027,1,10,4,20,4,0.97,1.12
STR012,SKU001029,1,21,14,29,12,0.92,1.11
STR012,SKU001033,1,12,7,26,6,0.97,1.09
STR012,SKU001037,1,12,5,22,6,0.95,1.04
STR012,SKU001038,1,18,11,26,15,0.95,0.96
STR012,SKU001040,1,21,14,33,4,0.97,0.92
STR012,SKU001041,1,21,16,31,4,0.95,1.08
STR012,SKU001042,1,16,9,30,5,0.9,1.01
STR012,SKU001043,1,18,11,30,13,0.9,1.06
STR012,SKU001044,1,21,14,33,14,0.9,1.03
STR012,SKU001045,1,18,11,32,7,0.95,1.0
STR012,SKU001046,1,16,11,24,5,0.97,0.88
STR012,SKU001049,1,14,8,26,12,0.97,1.03
STR012,SKU001050,1,18,12,26,5,0.97,1.14
STR012,SKU001051,1,21,15,35,8,0.9,1.07
STR012,SKU001056,1,16,9,24,13,0.9,0.99
STR012,SKU001058,1,21,16,31,7,0.9,1.04
STR012,SKU001060,1,10,4,20,14,0.97,1.02
STR012,SKU001062,1,10,4,24,11,0.97,1.13
STR012,SKU001063,1,10,4,20,5,0.97,0.94
STR012,SKU001064,1,16,11,26,6,0.92,1.0
STR012,SKU001065,1,12,7,20,15,0.9,0.89
STR012,SKU001066,1,14,7,28,9,0.95,0.86
STR012,SKU001067,1,10,5,20,12,0.95,0.79
STR012,SKU001068,1,16,10,24,15,0.95,1.08
STR012,SKU001069,1,18,11,26,6,0.9,1.14
STR012,SKU001070,1,12,5,24,7,0.95,0.79
STR012,SKU001072,1,21,15,35,6,0.92,0.87
STR012,SKU001074,1,18,13,32,6,0.97,1.1
STR012,SKU001077,1,12,6,24,3,0.95,0.78
STR012,SKU001078,1,14,7,28,16,0.95,0.81
STR012,SKU001083,1,12,5,24,14,0.92,0.92
STR012,SKU001084,1,16,10,24,11,0.92,0.87
STR012,SKU001085,1,18,13,28,4,0.92,0.82
STR012,SKU001086,1,12,6,20,11,0.97,1.06
STR012,SKU001087,1,16,10,26,16,0.92,0.96
STR012,SKU001090,1,10,5,22,2,0.95,1.06
STR012,SKU001091,1,21,15,31,16,0.97,0.77
STR012,SKU001093,1,12,7,26,14,0.9,1.06
STR012,SKU001095,1,21,15,33,9,0.9,0.89
STR012,SKU001097,1,10,5,24,6,0.92,0.94
STR012,SKU001098,1,14,9,28,16,0.92,0.85
STR012,SKU001100,1,21,16,33,3,0.92,0.87
STR012,SKU001102,1,18,12,26,11,0.9,1.0
STR012,SKU001103,1,14,8,22,8,0.9,0.92
STR012,SKU001107,1,21,15,29,6,0.95,1.0
STR012,SKU001108,1,16,10,28,6,0.95,1.05
STR012,SKU001109,1,12,6,24,15,0.9,1.09
STR012,SKU001112,1,12,5,20,12,0.95,0.96
STR012,SKU001113,1,10,5,18,15,0.92,0.84
STR012,SKU001114,1,18,12,28,13,0.97,0.87
STR012,SKU001115,1,10,5,22,8,0.97,1.12
STR012,SKU001117,1,16,10,30,15,0.97,1.0
STR012,SKU001118,1,14,8,26,5,0.9,0.85
STR012,SKU001119,1,10,5,24,11,0.9,0.9
STR012,SKU001121,1,14,7,24,9,0.92,0.84
STR012,SKU001126,1,18,11,26,14,0.9,1.02
STR012,SKU001127,1,14,9,22,9,0.95,0.88
STR012,SKU001128,1,18,12,30,9,0.92,0.98
STR012,SKU001129,1,12,5,20,6,0.9,0.91
STR012,SKU001130,1,21,15,33,2,0.9,1.06
STR012,SKU001132,1,21,14,31,15,0.97,0.82
STR012,SKU001133,1,16,9,28,3,0.92,1.15
STR012,SKU001136,1,14,9,24,12,0.92,0.81
STR012,SKU001138,1,21,15,29,13,0.97,0.87
STR012,SKU001139,1,16,11,26,10,0.9,0.8
STR012,SKU001140,1,18,11,28,6,0.97,0.79
STR012,SKU001142,1,18,13,30,8,0.9,0.83
STR012,SKU001143,1,12,7,20,2,0.92,0.78
STR012,SKU001144,1,21,14,35,8,0.92,0.98
STR012,SKU001145,1,18,12,26,8,0.9,0.97
STR012,SKU001148,1,14,7,22,16,0.9,1.15
STR012,SKU001149,1,10,4,18,5,0.9,0.79
STR012,SKU001150,1,14,9,28,7,0.95,1.08
STR012,SKU001152,1,14,9,26,10,0.95,0.89
STR012,SKU001153,1,10,4,24,10,0.97,0.98
STR012,SKU001154,1,18,13,28,9,0.9,0.8
STR012,SKU001155,1,18,12,28,12,0.92,1.05
STR012,SKU001156,1,12,6,24,13,0.97,1.11
STR012,SKU001157,1,21,15,35,4,0.97,0.91
STR012,SKU001165,1,12,5,24,9,0.92,0.82
STR012,SKU001169,1,16,9,28,9,0.9,1.14
STR012,SKU001172,1,14,8,22,6,0.9,0.98
STR012,SKU001174,1,16,11,24,11,0.9,1.04
STR012,SKU001175,1,10,4,24,3,0.9,0.87
STR012,SKU001176,1,18,13,32,6,0.97,1.05
STR012,SKU001177,1,14,8,24,4,0.9,0.87
STR012,SKU001178,1,21,16,33,5,0.9,0.99
STR012,SKU001179,1,18,13,26,4,0.92,0.88
STR012,SKU001181,1,21,15,33,6,0.92,1.02
STR012,SKU001182,1,21,16,35,3,0.9,1.09
STR012,SKU001183,1,16,11,26,10,0.92,0.79
STR012,SKU001187,1,10,5,24,8,0.95,1.08
STR012,SKU001188,1,10,5,24,6,0.92,0.99
STR012,SKU001190,1,21,16,31,9,0.95,0.79
STR012,SKU001191,1,16,10,30,3,0.95,1.02
STR012,SKU001197,1,10,4,22,13,0.9,0.84
STR012,SKU001200,1,18,11,30,3,0.92,1.04
STR013,SKU000001,1,14,8,28,29,0.9,1.04
STR013,SKU000002,1,21,14,31,22,0.95,0.83
STR013,SKU000004,1,10,4,24,28,0.9,0.85
STR013,SKU000006,1,10,4,22,36,0.92,1.01
STR013,SKU000007,1,21,15,35,39,0.95,1.08
STR013,SKU000008,1,14,8,24,18,0.97,0.8
STR013,SKU000009,1,14,9,26,6,0.9,1.03
STR013,SKU000010,1,18,13,26,12,0.97,0.76
STR013,SKU000011,1,14,8,28,30,0.92,0.83
STR013,SKU000012,1,10,4,18,34,0.92,1.13
STR013,SKU000013,1,14,9,24,29,0.95,1.13
STR013,SKU000015,1,16,9,24,29,0.95,1.08
STR013,SKU000016,1,10,5,18,19,0.95,1.03
STR013,SKU000017,1,10,4,22,37,0.97,0.98
STR013,SKU000018,1,21,16,31,31,0.92,0.86
STR013,SKU000019,1,16,11,28,21,0.9,0.76
STR013,SKU000020,1,12,5,24,11,0.92,0.97
STR013,SKU000021,1,14,9,26,21,0.9,0.96
STR013,SKU000022,1,18,11,32,12,0.92,0.87
STR013,SKU000023,1,14,8,26,41,0.92,1.0
STR013,SKU000024,1,21,14,35,13,0.9,0.95
STR013,SKU000025,1,12,7,24,23,0.95,1.05
STR013,SKU000026,1,14,9,24,26,0.9,0.99
STR013,SKU000027,1,12,6,20,25,0.9,0.8
STR013,SKU000028,1,16,11,26,22,0.95,1.08
STR013,SKU000029,1,21,16,29,26,0.95,1.11
STR013,SKU000030,1,18,13,28,14,0.95,1.07
STR013,SKU000034,1,14,9,28,36,0.92,0.94
STR013,SKU000035,1,10,4,18,13,0.97,1.07
STR013,SKU000036,1,18,11,28,6,0.9,0.79
STR013,SKU000037,1,18,13,32,38,0.95,0.79
STR013,SKU000038,1,18,13,30,22,0.97,1.05
STR013,SKU000039,1,18,11,32,39,0.9,1.06
STR013,SKU000043,1,16,11,30,22,0.9,1.08
STR013,SKU000046,1,14,7,24,32,0.97,0.79
STR013,SKU000047,1,10,5,18,17,0.92,0.85
STR013,SKU000048,1,10,5,20,40,0.97,1.12
STR013,SKU000049,1,16,10,30,39,0.95,1.08
STR013,SKU000051,1,10,5,20,20,0.95,1.12
STR013,SKU000053,1,21,15,35,23,0.9,1.06
STR013,SKU000057,1,14,9,24,12,0.9,0.97
STR013,SKU000058,1,18,11,26,30,0.97,1.11
STR013,SKU000060,1,21,15,35,13,0.9,0.83
STR013,SKU000061,1,21,15,29,32,0.92,0.91
STR013,SKU000062,1,21,15,33,24,0.97,0.95
STR013,SKU000064,1,12,6,26,32,0.97,0.82
STR013,SKU000065,1,16,9,24,40,0.9,0.84
STR013,SKU000066,1,16,10,24,38,0.95,0.94
STR013,SKU000067,1,18,13,26,39,0.92,0.76
STR013,SKU000071,1,14,8,22,11,0.92,0.81
STR013,SKU000072,1,16,11,30,34,0.9,0.76
STR013,SKU000073,1,16,10,28,38,0.9,1.08
STR013,SKU000075,1,14,9,22,19,0.9,0.91
STR013,SKU000077,1,10,4,24,20,0.9,1.08
STR013,SKU000078,1,16,10,26,26,0.97,0.76
STR013,SKU000079,1,21,14,35,32,0.9,0.83
STR013,SKU000081,1,10,5,24,25,0.92,0.98
STR013,SKU000082,1,14,8,22,8,0.95,0.97
STR013,SKU000083,1,21,15,29,10,0.95,0.94
STR013,SKU000084,1,18,13,26,14,0.95,0.76
STR013,SKU000085,1,10,4,18,12,0.95,0.89
STR013,SKU000086,1,21,16,33,37,0.95,0.93
STR013,SKU000087,1,12,7,26,24,0.95,1.04
STR013,SKU000088,1,10,4,20,10,0.95,0.83
STR013,SKU000089,1,12,7,26,19,0.92,0.9
STR013,SKU000091,1,14,8,22,26,0.92,1.0
STR013,SKU000093,1,12,7,20,42,0.92,1.0
STR013,SKU000095,1,21,15,29,19,0.92,1.09
STR013,SKU000096,1,16,9,24,39,0.97,1.11
STR013,SKU000099,1,14,8,28,16,0.9,0.9
STR013,SKU000101,1,14,7,26,6,0.9,1.02
STR013,SKU000102,1,16,10,24,19,0.95,0.96
STR013,SKU000103,1,10,4,24,17,0.95,1.1
STR013,SKU000104,1,16,11,24,34,0.92,0.77
STR013,SKU000106,1,21,14,29,37,0.97,1.08
STR013,SKU000107,1,18,11,32,11,0.9,0.9
STR013,SKU000109,1,14,9,26,36,0.92,1.08
STR013,SKU000110,1,14,7,22,31,0.95,0.88
STR013,SKU000112,1,16,10,24,8,0.95,1.12
STR013,SKU000113,1,18,11,26,18,0.97,1.08
STR013,SKU000116,1,10,4,18,25,0.97,1.04
STR013,SKU000117,1,12,6,26,29,0.95,0.81
STR013,SKU000118,1,16,9,30,11,0.95,0.78
STR013,SKU000119,1,12,5,26,7,0.97,0.89
STR013,SKU000120,1,12,7,26,27,0.97,0.92
STR013,SKU000123,1,18,11,26,16,0.9,0.93
STR013,SKU000124,1,21,14,29,32,0.97,1.02
STR013,SKU000125,1,16,11,24,41,0.97,1.01
STR013,SKU000126,1,10,4,22,6,0.95,1.09
STR013,SKU000128,1,18,11,28,11,0.95,0.78
STR013,SKU000129,1,21,15,33,36,0.9,1.0
STR013,SKU000130,1,16,10,24,34,0.95,1.1
STR013,SKU000131,1,14,9,26,14,0.92,0.76
STR013,SKU000132,1,21,16,35,26,0.97,0.79
STR013,SKU000133,1,12,5,20,36,0.9,0.77
STR013,SKU000134,1,12,7,22,20,0.95,1.1
STR013,SKU000135,1,12,7,26,11,0.97,1.11
STR013,SKU000136,1,10,4,20,25,0.92,1.08
STR013,SKU000137,1,10,4,22,28,0.95,1.02
STR013,SKU000138,1,21,15,29,17,0.97,1.07
STR013,SKU000139,1,12,6,20,22,0.92,0.9
STR013,SKU000141,1,16,11,30,15,0.97,0.77
STR013,SKU000142,1,14,9,22,11,0.97,1.02
STR013,SKU000143,1,14,9,26,9,0.97,0.91
STR013,SKU000144,1,10,5,20,20,0.92,0.95
STR013,SKU000146,1,10,5,20,24,0.95,1.08
STR013,SKU000147,1,18,13,26,32,0.97,1.08
STR013,SKU000148,1,21,14,35,35,0.9,1.08
STR013,SKU000149,1,14,7,22,30,0.97,0.9
STR013,SKU000150,1,10,5,24,29,0.97,0.82
STR013,SKU000151,1,16,9,28,8,0.9,1.08
STR013,SKU000154,1,14,9,22,21,0.9,0.82
STR013,SKU000155,1,10,4,22,17,0.92,0.78
STR013,SKU000156,1,14,8,26,7,0.9,0.99
STR013,SKU000157,1,21,16,33,23,0.9,0.88
STR013,SKU000159,1,14,8,26,31,0.9,1.06
STR013,SKU000160,1,12,6,20,28,0.97,0.85
STR013,SKU000161,1,14,7,26,42,0.95,1.1
STR013,SKU000162,1,21,15,29,21,0.92,1.07
STR013,SKU000163,1,14,9,24,21,0.9,1.0
STR013,SKU000164,1,16,10,26,39,0.92,1.08
STR013,SKU000165,1,16,10,28,40,0.9,0.84
STR013,SKU000167,1,10,5,18,6,0.92,0.83
STR013,SKU000168,1,12,6,22,29,0.95,0.99
STR013,SKU000169,1,10,5,20,40,0.92,0.84
STR013,SKU000170,1,12,5,26,34,0.95,1.09
STR013,SKU000171,1,21,15,35,25,0.9,1.07
STR013,SKU000172,1,14,9,22,11,0.97,0.78
STR013,SKU000173,1,16,11,30,23,0.95,1.06
STR013,SKU000174,1,12,5,24,24,0.92,0.8
STR013,SKU000176,1,16,10,28,24,0.97,1.0
STR013,SKU000178,1,10,4,18,39,0.95,0.81
STR013,SKU000179,1,21,16,33,17,0.9,0.77
STR013,SKU000180,1,18,12,26,9,0.9,1.11
STR013,SKU000182,1,18,12,26,23,0.95,0.8
STR013,SKU000183,1,21,14,33,11,0.95,1.04
STR013,SKU000184,1,18,12,32,21,0.92,0.94
STR013,SKU000185,1,18,11,28,14,0.92,0.82
STR013,SKU000186,1,21,16,29,20,0.92,0.87
STR013,SKU000187,1,21,14,31,37,0.97,0.99
STR013,SKU000189,1,10,5,20,7,0.95,0.85
STR013,SKU000190,1,12,7,24,20,0.97,1.06
STR013,SKU000191,1,12,5,22,7,0.9,1.12
STR013,SKU000192,1,12,6,22,22,0.95,1.1
STR013,SKU000193,1,16,11,26,10,0.9,1.06
STR013,SKU000194,1,12,5,22,42,0.92,0.85
STR013,SKU000197,1,14,9,28,25,0.92,1.04
STR013,SKU000200,1,21,15,29,25,0.9,0.84
STR013,SKU000203,1,10,5,24,39,0.95,1.05
STR013,SKU000206,1,10,4,24,33,0.95,0.84
STR013,SKU000207,1,18,11,26,15,0.92,0.81
STR013,SKU000208,1,16,10,30,15,0.95,0.97
STR013,SKU000209,1,18,13,28,6,0.9,0.83
STR013,SKU000210,1,18,13,26,24,0.92,0.86
STR013,SKU000211,1,10,4,24,12,0.97,0.79
STR013,SKU000212,1,21,15,29,35,0.97,1.05
STR013,SKU000213,1,18,12,28,20,0.95,0.99
STR013,SKU000214,1,12,7,24,7,0.97,0.88
STR013,SKU000215,1,21,16,33,40,0.97,0.96
STR013,SKU000216,1,16,9,30,24,0.97,1.1
STR013,SKU000217,1,14,7,22,12,0.92,1.08
STR013,SKU000218,1,18,13,28,19,0.9,0.92
STR013,SKU000219,1,18,12,30,32,0.9,0.99
STR013,SKU000220,1,12,5,24,42,0.97,0.97
STR013,SKU000221,1,12,5,22,18,0.97,1.12
STR013,SKU000222,1,10,4,20,30,0.95,1.04
STR013,SKU000224,1,16,10,26,24,0.92,0.77
STR013,SKU000225,1,12,5,24,11,0.92,0.79
STR013,SKU000226,1,10,5,24,17,0.92,0.97
STR013,SKU000227,1,18,12,30,21,0.95,0.9
STR013,SKU000229,1,18,13,28,30,0.92,0.84
STR013,SKU000230,1,14,8,26,24,0.9,0.79
STR013,SKU000231,1,12,6,22,11,0.9,0.84
STR013,SKU000232,1,12,6,22,15,0.95,0.87
STR013,SKU000233,1,16,11,30,11,0.95,0.77
STR013,SKU000234,1,10,4,24,15,0.95,1.11
STR013,SKU000235,1,10,4,18,28,0.9,1.04
STR013,SKU000236,1,18,13,32,8,0.9,0.9
STR013,SKU000237,1,16,11,24,41,0.92,0.95
STR013,SKU000238,1,10,5,20,33,0.92,1.0
STR013,SKU000239,1,10,4,20,42,0.92,0.76
STR013,SKU000240,1,21,16,31,8,0.95,1.09
STR013,SKU000242,1,21,15,31,32,0.95,0.93
STR013,SKU000243,1,16,11,28,14,0.95,0.9
STR013,SKU000244,1,16,9,30,7,0.92,0.83
STR013,SKU000245,1,12,6,22,18,0.97,0.81
STR013,SKU000246,1,14,9,28,40,0.92,0.91
STR013,SKU000247,1,21,14,31,6,0.95,1.0
STR013,SKU000248,1,12,6,24,32,0.95,1.0
STR013,SKU000249,1,18,13,28,35,0.97,1.1
STR013,SKU000252,1,18,13,28,34,0.9,0.9
STR013,SKU000253,1,10,5,22,30,0.9,1.07
STR013,SKU000254,1,14,7,28,38,0.92,0.79
STR013,SKU000255,1,21,15,29,23,0.92,1.08
STR013,SKU000256,1,14,8,28,31,0.97,1.1
STR013,SKU000257,1,21,14,35,37,0.9,0.84
STR013,SKU000258,1,16,10,28,12,0.97,0.96
STR013,SKU000259,1,10,5,18,9,0.97,0.97
STR013,SKU000260,1,16,9,28,29,0.92,0.96
STR013,SKU000261,1,16,10,26,12,0.9,0.79
STR013,SKU000263,1,18,11,32,12,0.92,1.0
STR013,SKU000264,1,10,4,22,18,0.9,0.88
STR013,SKU000265,1,14,7,22,37,0.97,0.83
STR013,SKU000267,1,16,10,26,15,0.92,1.03
STR013,SKU000268,1,14,8,22,14,0.95,0.87
STR013,SKU000269,1,14,7,22,14,0.95,0.92
STR013,SKU000270,1,12,6,24,22,0.97,0.9
STR013,SKU000272,1,21,16,31,6,0.97,0.98
STR013,SKU000273,1,18,11,32,19,0.92,1.09
STR013,SKU000275,1,14,9,22,7,0.9,0.85
STR013,SKU000276,1,10,4,20,30,0.95,1.06
STR013,SKU000277,1,16,10,28,7,0.9,0.81
STR013,SKU000278,1,12,7,26,24,0.95,0.89
STR013,SKU000279,1,14,7,22,32,0.92,0.77
STR013,SKU000280,1,14,7,26,27,0.92,1.05
STR013,SKU000281,1,21,16,29,20,0.97,0.98
STR013,SKU000282,1,21,15,33,8,0.97,1.08
STR013,SKU000283,1,18,13,28,14,0.97,0.89
STR013,SKU000285,1,18,12,30,21,0.97,1.11
STR013,SKU000287,1,14,7,28,40,0.92,0.81
STR013,SKU000288,1,12,7,24,11,0.95,0.8
STR013,SKU000290,1,18,11,26,8,0.9,1.08
STR013,SKU000291,1,12,7,20,16,0.97,0.93
STR013,SKU000292,1,12,5,20,28,0.97,0.88
STR013,SKU000294,1,12,6,20,30,0.9,0.93
STR013,SKU000295,1,14,9,28,33,0.92,1.1
STR013,SKU000296,1,12,6,22,27,0.92,1.06
STR013,SKU000297,1,10,4,18,6,0.92,0.76
STR013,SKU000298,1,10,5,18,35,0.92,0.81
STR013,SKU000299,1,10,5,18,27,0.9,0.8
STR013,SKU000300,1,14,7,26,21,0.97,0.89
STR013,SKU000302,1,18,12,30,6,0.92,0.93
STR013,SKU000303,1,18,12,32,7,0.92,0.86
STR013,SKU000304,1,12,7,20,15,0.9,0.88
STR013,SKU000306,1,12,6,22,30,0.95,0.84
STR013,SKU000307,1,12,6,20,37,0.95,1.04
STR013,SKU000308,1,10,4,22,18,0.92,1.02
STR013,SKU000310,1,12,5,22,38,0.95,0.83
STR013,SKU000311,1,16,10,28,7,0.9,0.87
STR013,SKU000312,1,12,5,20,36,0.97,0.94
STR013,SKU000313,1,10,4,18,13,0.92,0.91
STR013,SKU000315,1,16,9,24,8,0.9,1.03
STR013,SKU000316,1,18,11,32,33,0.97,0.86
STR013,SKU000317,1,12,7,22,10,0.97,0.77
STR013,SKU000318,1,14,8,28,34,0.97,1.03
STR013,SKU000319,1,14,9,22,9,0.9,0.78
STR013,SKU000320,1,12,5,26,18,0.92,0.79
STR013,SKU000321,1,21,15,29,24,0.97,0.94
STR013,SKU000322,1,12,6,24,24,0.92,0.77
STR013,SKU000323,1,18,11,28,17,0.92,0.77
STR013,SKU000324,1,10,5,24,9,0.92,0.95
STR013,SKU000325,1,16,9,24,22,0.95,0.82
STR013,SKU000326,1,21,15,29,21,0.95,1.06
STR013,SKU000327,1,10,4,18,35,0.97,0.85
STR013,SKU000328,1,21,14,33,22,0.9,0.88
STR013,SKU000329,1,18,11,32,19,0.95,1.0
STR013,SKU000331,1,14,9,24,24,0.92,0.99
STR013,SKU000332,1,10,4,24,6,0.9,1.12
STR013,SKU000334,1,12,5,20,12,0.97,1.1
STR013,SKU000337,1,18,13,26,41,0.97,0.8
STR013,SKU000338,1,16,11,30,23,0.95,0.77
STR013,SKU000339,1,16,11,26,36,0.9,1.08
STR013,SKU000340,1,10,4,18,29,0.92,1.02
STR013,SKU000341,1,21,15,31,39,0.97,0.84
STR013,SKU000343,1,10,4,24,33,0.95,0.89
STR013,SKU000344,1,10,4,24,37,0.97,0.93
STR013,SKU000345,1,12,7,26,16,0.95,0.85
STR013,SKU000348,1,12,6,24,25,0.97,1.05
STR013,SKU000349,1,21,15,33,9,0.92,0.94
STR013,SKU000350,1,10,4,24,10,0.97,1.08
STR013,SKU000351,1,21,16,35,9,0.97,1.07
STR013,SKU000352,1,18,11,30,34,0.95,0.76
STR013,SKU000353,1,16,11,28,20,0.92,1.02
STR013,SKU000355,1,21,15,35,36,0.97,0.9
STR013,SKU000356,1,14,7,26,16,0.9,1.09
STR013,SKU000357,1,12,7,20,18,0.92,0.85
STR013,SKU000358,1,21,15,35,15,0.97,0.95
STR013,SKU000359,1,12,6,24,39,0.97,1.1
STR013,SKU000360,1,14,9,26,20,0.95,0.8
STR013,SKU000361,1,12,5,24,39,0.95,0.9
STR013,SKU000363,1,18,11,26,41,0.97,1.08
STR013,SKU000364,1,10,4,22,34,0.97,1.03
STR013,SKU000365,1,12,5,26,16,0.92,0.82
STR013,SKU000366,1,14,8,28,41,0.92,1.03
STR013,SKU000367,1,10,4,22,8,0.97,1.11
STR013,SKU000368,1,14,7,26,14,0.95,0.87
STR013,SKU000369,1,21,16,35,34,0.9,1.09
STR013,SKU000371,1,21,16,29,11,0.97,0.79
STR013,SKU000372,1,16,10,26,30,0.92,0.91
STR013,SKU000373,1,10,5,20,15,0.92,0.78
STR013,SKU000374,1,21,14,29,23,0.97,0.77
STR013,SKU000375,1,12,5,20,26,0.97,0.99
STR013,SKU000376,1,18,13,30,41,0.95,0.79
STR013,SKU000377,1,18,12,28,7,0.9,1.09
STR013,SKU000378,1,14,9,28,15,0.95,1.08
STR013,SKU000380,1,21,15,35,15,0.92,1.09
STR013,SKU000381,1,21,16,29,11,0.92,1.1
STR013,SKU000383,1,16,10,26,24,0.9,0.75
STR013,SKU000384,1,12,7,26,14,0.97,1.08
STR013,SKU000385,1,14,7,26,21,0.9,0.77
STR013,SKU000386,1,18,12,26,31,0.95,1.07
STR013,SKU000387,1,12,5,22,23,0.95,0.98
STR013,SKU000388,1,12,6,20,42,0.95,1.1
STR013,SKU000389,1,14,8,24,32,0.9,0.82
STR013,SKU000391,1,10,4,24,24,0.92,0.87
STR013,SKU000392,1,21,14,33,15,0.92,0.96
STR013,SKU000395,1,21,16,29,13,0.92,1.05
STR013,SKU000397,1,12,6,22,24,0.92,0.83
STR013,SKU000398,1,21,14,29,11,0.92,0.99
STR013,SKU000400,1,10,5,22,39,0.95,1.08
STR013,SKU000403,1,16,10,30,37,0.9,1.09
STR013,SKU000404,1,10,4,18,14,0.92,0.95
STR013,SKU000406,1,14,9,24,21,0.9,1.13
STR013,SKU000407,1,18,11,30,18,0.92,1.04
STR013,SKU000408,1,14,8,22,30,0.97,0.75
STR013,SKU000409,1,12,6,22,37,0.95,1.01
STR013,SKU000410,1,21,15,35,42,0.97,0.88
STR013,SKU000411,1,10,4,24,35,0.95,0.98
STR013,SKU000412,1,21,16,33,21,0.95,1.07
STR013,SKU000413,1,21,16,29,15,0.95,0.91
STR013,SKU000414,1,14,8,24,41,0.97,0.77
STR013,SKU000416,1,18,12,26,12,0.97,0.78
STR013,SKU000417,1,12,7,26,40,0.92,0.77
STR013,SKU000418,1,21,15,31,16,0.95,0.83
STR013,SKU000419,1,14,9,22,13,0.9,1.03
STR013,SKU000421,1,18,11,32,28,0.95,0.82
STR013,SKU000423,1,16,10,30,41,0.95,1.1
STR013,SKU000425,1,14,7,22,7,0.97,0.87
STR013,SKU000426,1,16,10,26,35,0.95,1.06
STR013,SKU000428,1,10,4,18,38,0.97,1.08
STR013,SKU000429,1,18,13,30,19,0.97,1.02
