order_id,store_id,sku_id,order_qty,ship_date,expected_arrival_date,status
OPEN006459,STR020,SKU000690,12,2026-05-14,2026-05-18,In transit
OPEN006460,STR020,SKU000692,12,2026-05-15,2026-05-17,In transit
OPEN006461,STR020,SKU000693,6,2026-05-14,2026-05-17,In transit
OPEN006462,STR020,SKU000694,6,2026-05-12,2026-05-16,In transit
OPEN006463,STR020,SKU000702,6,2026-05-12,2026-05-16,In transit
OPEN006464,STR020,SKU000706,12,2026-05-15,2026-05-19,In transit
OPEN006465,STR020,SKU000710,12,2026-05-13,2026-05-17,In transit
OPEN006466,STR020,SKU000712,3,2026-05-13,2026-05-17,In transit
OPEN006467,STR020,SKU000715,6,2026-05-12,2026-05-19,In transit
OPEN006468,STR020,SKU000718,24,2026-05-13,2026-05-20,In transit
OPEN006469,STR020,SKU000722,6,2026-05-13,2026-05-17,In transit
OPEN006470,STR020,SKU000725,12,2026-05-14,2026-05-19,In transit
OPEN006471,STR020,SKU000727,6,2026-05-15,2026-05-18,In transit
OPEN006472,STR020,SKU000734,6,2026-05-14,2026-05-17,In transit
OPEN006473,STR020,SKU000736,3,2026-05-14,2026-05-16,In transit
OPEN006474,STR020,SKU000742,24,2026-05-13,2026-05-16,In transit
OPEN006475,STR020,SKU000743,24,2026-05-12,2026-05-20,In transit
OPEN006476,STR020,SKU000748,3,2026-05-13,2026-05-18,In transit
OPEN006477,STR020,SKU000752,6,2026-05-14,2026-05-19,In transit
OPEN006478,STR020,SKU000759,12,2026-05-13,2026-05-20,In transit
OPEN006479,STR020,SKU000766,12,2026-05-12,2026-05-19,In transit
OPEN006480,STR020,SKU000769,24,2026-05-14,2026-05-18,In transit
OPEN006481,STR020,SKU000779,24,2026-05-12,2026-05-16,In transit
OPEN006482,STR020,SKU000780,6,2026-05-13,2026-05-16,In transit
OPEN006483,STR020,SKU000781,6,2026-05-15,2026-05-17,In transit
OPEN006484,STR020,SKU000792,3,2026-05-12,2026-05-19,In transit
OPEN006485,STR020,SKU000795,12,2026-05-13,2026-05-16,In transit
OPEN006486,STR020,SKU000800,12,2026-05-13,2026-05-17,In transit
OPEN006487,STR020,SKU000801,4,2026-05-14,2026-05-17,In transit
OPEN006488,STR020,SKU000802,4,2026-05-12,2026-05-18,In transit
OPEN006489,STR020,SKU000805,4,2026-05-15,2026-05-17,In transit
OPEN006490,STR020,SKU000807,4,2026-05-15,2026-05-16,In transit
OPEN006491,STR020,SKU000811,8,2026-05-13,2026-05-16,In transit
OPEN006492,STR020,SKU000815,4,2026-05-14,2026-05-20,In transit
OPEN006493,STR020,SKU000816,4,2026-05-15,2026-05-20,In transit
OPEN006494,STR020,SKU000817,1,2026-05-13,2026-05-17,In transit
OPEN006495,STR020,SKU000824,2,2026-05-15,2026-05-20,In transit
OPEN006496,STR020,SKU000825,8,2026-05-15,2026-05-20,In transit
OPEN006497,STR020,SKU000828,4,2026-05-12,2026-05-16,In transit
OPEN006498,STR020,SKU000830,2,2026-05-14,2026-05-17,In transit
OPEN006499,STR020,SKU000836,4,2026-05-13,2026-05-17,In transit
OPEN006500,STR020,SKU000837,4,2026-05-12,2026-05-16,In transit
OPEN006501,STR020,SKU000840,1,2026-05-14,2026-05-16,In transit
OPEN006502,STR020,SKU000846,2,2026-05-13,2026-05-19,In transit
OPEN006503,STR020,SKU000851,8,2026-05-14,2026-05-17,In transit
OPEN006504,STR020,SKU000852,1,2026-05-15,2026-05-17,In transit
OPEN006505,STR020,SKU000858,8,2026-05-15,2026-05-17,In transit
OPEN006506,STR020,SKU000860,2,2026-05-14,2026-05-16,In transit
OPEN006507,STR020,SKU000862,8,2026-05-12,2026-05-17,In transit
OPEN006508,STR020,SKU000869,8,2026-05-12,2026-05-18,In transit
OPEN006509,STR020,SKU000873,1,2026-05-12,2026-05-19,In transit
OPEN006510,STR020,SKU000874,8,2026-05-12,2026-05-17,In transit
OPEN006511,STR020,SKU000875,1,2026-05-14,2026-05-19,In transit
OPEN006512,STR020,SKU000877,2,2026-05-12,2026-05-17,In transit
OPEN006513,STR020,SKU000888,2,2026-05-15,2026-05-20,In transit
OPEN006514,STR020,SKU000890,4,2026-05-12,2026-05-19,In transit
OPEN006515,STR020,SKU000899,8,2026-05-15,2026-05-17,In transit
OPEN006516,STR020,SKU000900,4,2026-05-14,2026-05-16,In transit
OPEN006517,STR020,SKU000908,1,2026-05-13,2026-05-17,In transit
OPEN006518,STR020,SKU000909,4,2026-05-14,2026-05-18,In transit
OPEN006519,STR020,SKU000923,4,2026-05-12,2026-05-18,In transit
OPEN006520,STR020,SKU000925,2,2026-05-15,2026-05-17,In transit
OPEN006521,STR020,SKU000937,4,2026-05-15,2026-05-19,In transit
OPEN006522,STR020,SKU000938,8,2026-05-14,2026-05-17,In transit
OPEN006523,STR020,SKU000940,1,2026-05-13,2026-05-18,In transit
OPEN006524,STR020,SKU000942,4,2026-05-15,2026-05-17,In transit
OPEN006525,STR020,SKU000945,2,2026-05-13,2026-05-16,In transit
OPEN006526,STR020,SKU000946,2,2026-05-13,2026-05-19,In transit
OPEN006527,STR020,SKU000955,4,2026-05-12,2026-05-16,In transit
OPEN006528,STR020,SKU000959,2,2026-05-13,2026-05-19,In transit
OPEN006529,STR020,SKU000962,2,2026-05-14,2026-05-17,In transit
OPEN006530,STR020,SKU000966,4,2026-05-13,2026-05-18,In transit
OPEN006531,STR020,SKU000974,8,2026-05-15,2026-05-16,In transit
OPEN006532,STR020,SKU000975,8,2026-05-13,2026-05-18,In transit
OPEN006533,STR020,SKU000981,8,2026-05-14,2026-05-17,In transit
OPEN006534,STR020,SKU000984,2,2026-05-12,2026-05-16,In transit
OPEN006535,STR020,SKU000988,4,2026-05-12,2026-05-18,In transit
OPEN006536,STR020,SKU000991,2,2026-05-12,2026-05-18,In transit
OPEN006537,STR020,SKU000997,8,2026-05-13,2026-05-17,In transit
OPEN006538,STR020,SKU001002,2,2026-05-13,2026-05-20,In transit
OPEN006539,STR020,SKU001003,1,2026-05-15,2026-05-19,In transit
OPEN006540,STR020,SKU001005,2,2026-05-13,2026-05-18,In transit
OPEN006541,STR020,SKU001006,8,2026-05-14,2026-05-20,In transit
OPEN006542,STR020,SKU001015,4,2026-05-13,2026-05-16,In transit
OPEN006543,STR020,SKU001019,2,2026-05-15,2026-05-19,In transit
OPEN006544,STR020,SKU001020,4,2026-05-12,2026-05-20,In transit
OPEN006545,STR020,SKU001021,2,2026-05-13,2026-05-20,In transit
OPEN006546,STR020,SKU001022,2,2026-05-13,2026-05-17,In transit
OPEN006547,STR020,SKU001027,1,2026-05-12,2026-05-20,In transit
OPEN006548,STR020,SKU001028,8,2026-05-13,2026-05-16,In transit
OPEN006549,STR020,SKU001035,8,2026-05-13,2026-05-17,In transit
OPEN006550,STR020,SKU001038,4,2026-05-15,2026-05-19,In transit
OPEN006551,STR020,SKU001041,8,2026-05-15,2026-05-17,In transit
OPEN006552,STR020,SKU001042,4,2026-05-14,2026-05-18,In transit
OPEN006553,STR020,SKU001046,8,2026-05-14,2026-05-20,In transit
OPEN006554,STR020,SKU001047,2,2026-05-15,2026-05-19,In transit
OPEN006555,STR020,SKU001048,2,2026-05-12,2026-05-19,In transit
OPEN006556,STR020,SKU001055,4,2026-05-12,2026-05-19,In transit
OPEN006557,STR020,SKU001060,8,2026-05-15,2026-05-16,In transit
OPEN006558,STR020,SKU001061,8,2026-05-15,2026-05-17,In transit
OPEN006559,STR020,SKU001062,4,2026-05-12,2026-05-19,In transit
OPEN006560,STR020,SKU001063,4,2026-05-13,2026-05-20,In transit
OPEN006561,STR020,SKU001073,2,2026-05-14,2026-05-19,In transit
OPEN006562,STR020,SKU001074,4,2026-05-13,2026-05-17,In transit
OPEN006563,STR020,SKU001081,4,2026-05-12,2026-05-20,In transit
OPEN006564,STR020,SKU001083,4,2026-05-14,2026-05-20,In transit
OPEN006565,STR020,SKU001086,2,2026-05-12,2026-05-16,In transit
OPEN006566,STR020,SKU001087,2,2026-05-15,2026-05-18,In transit
OPEN006567,STR020,SKU001088,4,2026-05-14,2026-05-19,In transit
OPEN006568,STR020,SKU001089,2,2026-05-12,2026-05-17,In transit
OPEN006569,STR020,SKU001091,1,2026-05-15,2026-05-16,In transit
OPEN006570,STR020,SKU001104,4,2026-05-12,2026-05-19,In transit
OPEN006571,STR020,SKU001105,1,2026-05-12,2026-05-18,In transit
OPEN006572,STR020,SKU001123,8,2026-05-12,2026-05-18,In transit
OPEN006573,STR020,SKU001126,8,2026-05-15,2026-05-18,In transit
OPEN006574,STR020,SKU001143,2,2026-05-14,2026-05-16,In transit
OPEN006575,STR020,SKU001145,2,2026-05-12,2026-05-20,In transit
OPEN006576,STR020,SKU001147,2,2026-05-12,2026-05-19,In transit
OPEN006577,STR020,SKU001152,4,2026-05-13,2026-05-20,In transit
OPEN006578,STR020,SKU001153,4,2026-05-15,2026-05-19,In transit
OPEN006579,STR020,SKU001158,4,2026-05-13,2026-05-17,In transit
OPEN006580,STR020,SKU001161,4,2026-05-15,2026-05-20,In transit
OPEN006581,STR020,SKU001163,8,2026-05-13,2026-05-20,In transit
OPEN006582,STR020,SKU001174,8,2026-05-13,2026-05-19,In transit
OPEN006583,STR020,SKU001179,1,2026-05-14,2026-05-19,In transit
OPEN006584,STR020,SKU001188,4,2026-05-12,2026-05-20,In transit
OPEN006585,STR020,SKU001190,4,2026-05-13,2026-05-16,In transit
OPEN006586,STR020,SKU001193,2,2026-05-14,2026-05-19,In transit
OPEN006587,STR020,SKU001195,4,2026-05-13,2026-05-18,In transit
OPEN006588,STR020,SKU001197,8,2026-05-12,2026-05-16,In transit
OPEN006589,STR021,SKU000005,6,2026-05-15,2026-05-17,In transit
OPEN006590,STR021,SKU000009,6,2026-05-13,2026-05-20,In transit
OPEN006591,STR021,SKU000011,3,2026-05-13,2026-05-20,In transit
OPEN006592,STR021,SKU000016,3,2026-05-12,2026-05-20,In transit
OPEN006593,STR021,SKU000018,6,2026-05-14,2026-05-16,In transit
OPEN006594,STR021,SKU000026,12,2026-05-12,2026-05-19,In transit
OPEN006595,STR021,SKU000029,12,2026-05-12,2026-05-20,In transit
OPEN006596,STR021,SKU000030,6,2026-05-12,2026-05-20,In transit
OPEN006597,STR021,SKU000039,6,2026-05-12,2026-05-19,In transit
OPEN006598,STR021,SKU000044,3,2026-05-12,2026-05-19,In transit
OPEN006599,STR021,SKU000045,6,2026-05-15,2026-05-20,In transit
OPEN006600,STR021,SKU000047,12,2026-05-12,2026-05-16,In transit
OPEN006601,STR021,SKU000051,12,2026-05-13,2026-05-19,In transit
OPEN006602,STR021,SKU000052,24,2026-05-14,2026-05-19,In transit
OPEN006603,STR021,SKU000053,12,2026-05-14,2026-05-17,In transit
OPEN006604,STR021,SKU000058,12,2026-05-13,2026-05-20,In transit
OPEN006605,STR021,SKU000059,12,2026-05-12,2026-05-20,In transit
OPEN006606,STR021,SKU000060,3,2026-05-13,2026-05-18,In transit
OPEN006607,STR021,SKU000061,3,2026-05-12,2026-05-20,In transit
OPEN006608,STR021,SKU000062,3,2026-05-12,2026-05-16,In transit
OPEN006609,STR021,SKU000063,24,2026-05-14,2026-05-18,In transit
OPEN006610,STR021,SKU000066,12,2026-05-15,2026-05-19,In transit
OPEN006611,STR021,SKU000072,24,2026-05-12,2026-05-17,In transit
OPEN006612,STR021,SKU000081,6,2026-05-12,2026-05-17,In transit
OPEN006613,STR021,SKU000082,12,2026-05-13,2026-05-16,In transit
OPEN006614,STR021,SKU000086,6,2026-05-14,2026-05-16,In transit
OPEN006615,STR021,SKU000087,6,2026-05-13,2026-05-18,In transit
OPEN006616,STR021,SKU000088,12,2026-05-12,2026-05-16,In transit
OPEN006617,STR021,SKU000092,6,2026-05-13,2026-05-17,In transit
OPEN006618,STR021,SKU000094,6,2026-05-15,2026-05-20,In transit
OPEN006619,STR021,SKU000097,24,2026-05-13,2026-05-19,In transit
OPEN006620,STR021,SKU000099,24,2026-05-14,2026-05-17,In transit
OPEN006621,STR021,SKU000106,12,2026-05-14,2026-05-19,In transit
OPEN006622,STR021,SKU000107,6,2026-05-13,2026-05-20,In transit
OPEN006623,STR021,SKU000110,6,2026-05-12,2026-05-20,In transit
OPEN006624,STR021,SKU000112,12,2026-05-12,2026-05-16,In transit
OPEN006625,STR021,SKU000115,3,2026-05-15,2026-05-16,In transit
OPEN006626,STR021,SKU000116,12,2026-05-15,2026-05-17,In transit
OPEN006627,STR021,SKU000124,6,2026-05-12,2026-05-17,In transit
OPEN006628,STR021,SKU000126,12,2026-05-13,2026-05-18,In transit
OPEN006629,STR021,SKU000139,6,2026-05-14,2026-05-19,In transit
OPEN006630,STR021,SKU000140,3,2026-05-12,2026-05-20,In transit
OPEN006631,STR021,SKU000142,3,2026-05-13,2026-05-16,In transit
OPEN006632,STR021,SKU000152,12,2026-05-13,2026-05-17,In transit
OPEN006633,STR021,SKU000155,12,2026-05-14,2026-05-17,In transit
OPEN006634,STR021,SKU000157,6,2026-05-12,2026-05-19,In transit
OPEN006635,STR021,SKU000159,12,2026-05-13,2026-05-18,In transit
OPEN006636,STR021,SKU000162,12,2026-05-14,2026-05-20,In transit
OPEN006637,STR021,SKU000163,6,2026-05-13,2026-05-16,In transit
OPEN006638,STR021,SKU000164,6,2026-05-12,2026-05-20,In transit
OPEN006639,STR021,SKU000166,6,2026-05-13,2026-05-17,In transit
OPEN006640,STR021,SKU000168,12,2026-05-12,2026-05-20,In transit
OPEN006641,STR021,SKU000170,12,2026-05-13,2026-05-16,In transit
OPEN006642,STR021,SKU000172,6,2026-05-15,2026-05-20,In transit
OPEN006643,STR021,SKU000173,6,2026-05-12,2026-05-20,In transit
OPEN006644,STR021,SKU000184,6,2026-05-13,2026-05-20,In transit
OPEN006645,STR021,SKU000186,3,2026-05-12,2026-05-19,In transit
OPEN006646,STR021,SKU000187,24,2026-05-13,2026-05-18,In transit
OPEN006647,STR021,SKU000189,24,2026-05-14,2026-05-18,In transit
OPEN006648,STR021,SKU000190,6,2026-05-13,2026-05-18,In transit
OPEN006649,STR021,SKU000200,6,2026-05-13,2026-05-17,In transit
OPEN006650,STR021,SKU000204,6,2026-05-14,2026-05-16,In transit
OPEN006651,STR021,SKU000209,3,2026-05-14,2026-05-16,In transit
OPEN006652,STR021,SKU000210,6,2026-05-14,2026-05-17,In transit
OPEN006653,STR021,SKU000212,12,2026-05-13,2026-05-20,In transit
OPEN006654,STR021,SKU000218,6,2026-05-15,2026-05-17,In transit
OPEN006655,STR021,SKU000222,6,2026-05-15,2026-05-16,In transit
OPEN006656,STR021,SKU000224,6,2026-05-15,2026-05-20,In transit
OPEN006657,STR021,SKU000225,6,2026-05-15,2026-05-19,In transit
OPEN006658,STR021,SKU000227,3,2026-05-13,2026-05-16,In transit
OPEN006659,STR021,SKU000232,24,2026-05-12,2026-05-18,In transit
OPEN006660,STR021,SKU000233,3,2026-05-14,2026-05-16,In transit
OPEN006661,STR021,SKU000235,3,2026-05-13,2026-05-20,In transit
OPEN006662,STR021,SKU000237,6,2026-05-15,2026-05-17,In transit
OPEN006663,STR021,SKU000250,12,2026-05-15,2026-05-20,In transit
OPEN006664,STR021,SKU000251,24,2026-05-14,2026-05-16,In transit
OPEN006665,STR021,SKU000253,3,2026-05-14,2026-05-16,In transit
OPEN006666,STR021,SKU000257,6,2026-05-15,2026-05-17,In transit
OPEN006667,STR021,SKU000264,12,2026-05-14,2026-05-20,In transit
OPEN006668,STR021,SKU000266,24,2026-05-14,2026-05-17,In transit
OPEN006669,STR021,SKU000268,12,2026-05-12,2026-05-20,In transit
OPEN006670,STR021,SKU000269,12,2026-05-15,2026-05-20,In transit
OPEN006671,STR021,SKU000272,12,2026-05-12,2026-05-16,In transit
OPEN006672,STR021,SKU000273,24,2026-05-14,2026-05-16,In transit
OPEN006673,STR021,SKU000275,6,2026-05-14,2026-05-18,In transit
OPEN006674,STR021,SKU000276,12,2026-05-12,2026-05-17,In transit
OPEN006675,STR021,SKU000277,6,2026-05-12,2026-05-16,In transit
OPEN006676,STR021,SKU000278,3,2026-05-15,2026-05-16,In transit
OPEN006677,STR021,SKU000282,12,2026-05-12,2026-05-19,In transit
OPEN006678,STR021,SKU000284,6,2026-05-15,2026-05-18,In transit
OPEN006679,STR021,SKU000285,12,2026-05-14,2026-05-19,In transit
OPEN006680,STR021,SKU000287,6,2026-05-14,2026-05-17,In transit
OPEN006681,STR021,SKU000298,12,2026-05-13,2026-05-16,In transit
OPEN006682,STR021,SKU000299,3,2026-05-14,2026-05-17,In transit
OPEN006683,STR021,SKU000301,12,2026-05-15,2026-05-17,In transit
OPEN006684,STR021,SKU000302,6,2026-05-14,2026-05-17,In transit
OPEN006685,STR021,SKU000310,6,2026-05-14,2026-05-16,In transit
OPEN006686,STR021,SKU000312,3,2026-05-12,2026-05-19,In transit
OPEN006687,STR021,SKU000318,24,2026-05-14,2026-05-18,In transit
OPEN006688,STR021,SKU000319,6,2026-05-13,2026-05-20,In transit
OPEN006689,STR021,SKU000324,24,2026-05-13,2026-05-20,In transit
OPEN006690,STR021,SKU000326,12,2026-05-12,2026-05-16,In transit
OPEN006691,STR021,SKU000332,6,2026-05-13,2026-05-16,In transit
OPEN006692,STR021,SKU000340,12,2026-05-13,2026-05-17,In transit
OPEN006693,STR021,SKU000341,6,2026-05-15,2026-05-19,In transit
OPEN006694,STR021,SKU000342,12,2026-05-12,2026-05-16,In transit
OPEN006695,STR021,SKU000345,3,2026-05-14,2026-05-16,In transit
OPEN006696,STR021,SKU000346,12,2026-05-14,2026-05-16,In transit
OPEN006697,STR021,SKU000348,12,2026-05-12,2026-05-17,In transit
OPEN006698,STR021,SKU000358,6,2026-05-12,2026-05-19,In transit
OPEN006699,STR021,SKU000375,6,2026-05-13,2026-05-16,In transit
OPEN006700,STR021,SKU000376,6,2026-05-12,2026-05-19,In transit
OPEN006701,STR021,SKU000377,12,2026-05-13,2026-05-18,In transit
OPEN006702,STR021,SKU000379,6,2026-05-12,2026-05-20,In transit
OPEN006703,STR021,SKU000383,24,2026-05-15,2026-05-19,In transit
OPEN006704,STR021,SKU000388,3,2026-05-14,2026-05-19,In transit
OPEN006705,STR021,SKU000393,24,2026-05-13,2026-05-19,In transit
OPEN006706,STR021,SKU000402,6,2026-05-12,2026-05-18,In transit
OPEN006707,STR021,SKU000407,6,2026-05-13,2026-05-18,In transit
OPEN006708,STR021,SKU000408,24,2026-05-14,2026-05-20,In transit
OPEN006709,STR021,SKU000410,6,2026-05-13,2026-05-18,In transit
OPEN006710,STR021,SKU000412,12,2026-05-13,2026-05-20,In transit
OPEN006711,STR021,SKU000418,12,2026-05-15,2026-05-19,In transit
OPEN006712,STR021,SKU000419,24,2026-05-12,2026-05-19,In transit
OPEN006713,STR021,SKU000421,6,2026-05-12,2026-05-18,In transit
OPEN006714,STR021,SKU000422,12,2026-05-12,2026-05-19,In transit
OPEN006715,STR021,SKU000429,24,2026-05-15,2026-05-16,In transit
OPEN006716,STR021,SKU000433,12,2026-05-15,2026-05-20,In transit
OPEN006717,STR021,SKU000443,24,2026-05-13,2026-05-19,In transit
OPEN006718,STR021,SKU000446,12,2026-05-13,2026-05-18,In transit
OPEN006719,STR021,SKU000452,24,2026-05-12,2026-05-17,In transit
OPEN006720,STR021,SKU000456,3,2026-05-14,2026-05-17,In transit
OPEN006721,STR021,SKU000459,6,2026-05-15,2026-05-20,In transit
OPEN006722,STR021,SKU000460,6,2026-05-13,2026-05-19,In transit
OPEN006723,STR021,SKU000462,6,2026-05-14,2026-05-16,In transit
OPEN006724,STR021,SKU000464,3,2026-05-13,2026-05-19,In transit
OPEN006725,STR021,SKU000470,3,2026-05-14,2026-05-16,In transit
OPEN006726,STR021,SKU000474,12,2026-05-13,2026-05-19,In transit
OPEN006727,STR021,SKU000476,24,2026-05-13,2026-05-19,In transit
OPEN006728,STR021,SKU000481,24,2026-05-14,2026-05-18,In transit
OPEN006729,STR021,SKU000487,3,2026-05-14,2026-05-19,In transit
OPEN006730,STR021,SKU000488,24,2026-05-15,2026-05-18,In transit
OPEN006731,STR021,SKU000489,3,2026-05-14,2026-05-18,In transit
OPEN006732,STR021,SKU000490,3,2026-05-12,2026-05-17,In transit
OPEN006733,STR021,SKU000492,24,2026-05-13,2026-05-18,In transit
OPEN006734,STR021,SKU000495,6,2026-05-13,2026-05-16,In transit
OPEN006735,STR021,SKU000497,12,2026-05-14,2026-05-20,In transit
OPEN006736,STR021,SKU000503,6,2026-05-12,2026-05-17,In transit
OPEN006737,STR021,SKU000510,3,2026-05-14,2026-05-16,In transit
OPEN006738,STR021,SKU000513,12,2026-05-14,2026-05-16,In transit
OPEN006739,STR021,SKU000514,6,2026-05-13,2026-05-19,In transit
OPEN006740,STR021,SKU000516,3,2026-05-12,2026-05-20,In transit
OPEN006741,STR021,SKU000517,12,2026-05-14,2026-05-16,In transit
OPEN006742,STR021,SKU000523,3,2026-05-15,2026-05-16,In transit
OPEN006743,STR021,SKU000526,24,2026-05-12,2026-05-20,In transit
OPEN006744,STR021,SKU000533,24,2026-05-12,2026-05-20,In transit
OPEN006745,STR021,SKU000537,24,2026-05-13,2026-05-17,In transit
OPEN006746,STR021,SKU000540,12,2026-05-14,2026-05-18,In transit
OPEN006747,STR021,SKU000542,6,2026-05-12,2026-05-20,In transit
OPEN006748,STR021,SKU000548,6,2026-05-13,2026-05-16,In transit
OPEN006749,STR021,SKU000550,6,2026-05-12,2026-05-16,In transit
OPEN006750,STR021,SKU000561,24,2026-05-12,2026-05-19,In transit
OPEN006751,STR021,SKU000566,24,2026-05-12,2026-05-16,In transit
OPEN006752,STR021,SKU000568,6,2026-05-13,2026-05-18,In transit
OPEN006753,STR021,SKU000569,3,2026-05-12,2026-05-17,In transit
OPEN006754,STR021,SKU000578,12,2026-05-13,2026-05-20,In transit
OPEN006755,STR021,SKU000579,6,2026-05-15,2026-05-16,In transit
OPEN006756,STR021,SKU000584,12,2026-05-13,2026-05-18,In transit
OPEN006757,STR021,SKU000586,3,2026-05-14,2026-05-18,In transit
OPEN006758,STR021,SKU000591,12,2026-05-14,2026-05-17,In transit
OPEN006759,STR021,SKU000593,12,2026-05-13,2026-05-18,In transit
OPEN006760,STR021,SKU000594,24,2026-05-14,2026-05-17,In transit
OPEN006761,STR021,SKU000595,24,2026-05-13,2026-05-16,In transit
OPEN006762,STR021,SKU000599,6,2026-05-13,2026-05-18,In transit
OPEN006763,STR021,SKU000611,3,2026-05-15,2026-05-16,In transit
OPEN006764,STR021,SKU000613,3,2026-05-12,2026-05-17,In transit
OPEN006765,STR021,SKU000615,12,2026-05-15,2026-05-17,In transit
OPEN006766,STR021,SKU000618,12,2026-05-15,2026-05-18,In transit
OPEN006767,STR021,SKU000619,6,2026-05-14,2026-05-18,In transit
OPEN006768,STR021,SKU000620,12,2026-05-14,2026-05-20,In transit
OPEN006769,STR021,SKU000624,24,2026-05-13,2026-05-19,In transit
OPEN006770,STR021,SKU000628,12,2026-05-15,2026-05-16,In transit
OPEN006771,STR021,SKU000632,12,2026-05-15,2026-05-17,In transit
OPEN006772,STR021,SKU000633,24,2026-05-14,2026-05-17,In transit
OPEN006773,STR021,SKU000634,3,2026-05-12,2026-05-20,In transit
OPEN006774,STR021,SKU000636,3,2026-05-15,2026-05-16,In transit
OPEN006775,STR021,SKU000637,6,2026-05-13,2026-05-17,In transit
OPEN006776,STR021,SKU000639,6,2026-05-12,2026-05-16,In transit
OPEN006777,STR021,SKU000642,3,2026-05-12,2026-05-17,In transit
OPEN006778,STR021,SKU000643,12,2026-05-15,2026-05-16,In transit
OPEN006779,STR021,SKU000646,3,2026-05-12,2026-05-17,In transit
OPEN006780,STR021,SKU000647,6,2026-05-15,2026-05-20,In transit
OPEN006781,STR021,SKU000652,6,2026-05-14,2026-05-16,In transit
