store_id,sku_id,forecast_daily_sales_base,forecast_next_7_units,forecast_next_14_units,forecast_next_28_units,forecast_confidence,under_forecast_bias,seasonal_index,promo_uplift_pct,promo_flag_next_28d
STR003,SKU001041,0.1117,0.82,1.64,3.28,0.76,0.158,1.05,0.0,0
STR003,SKU001044,0.0078,0.06,0.11,0.22,0.7,-0.161,1.02,0.0,0
STR003,SKU001045,0.0138,0.1,0.2,0.41,0.76,-0.137,1.05,0.0,0
STR003,SKU001046,0.0173,0.13,0.26,0.52,0.71,-0.102,1.08,0.0,0
STR003,SKU001047,0.0693,0.6,1.2,2.4,0.65,-0.174,0.99,0.25,1
STR003,SKU001049,0.0223,0.25,0.51,1.02,0.8,0.19,1.09,0.5,1
STR003,SKU001050,0.1816,1.49,2.97,5.95,0.79,0.096,1.17,0.0,0
STR003,SKU001051,0.6086,4.09,8.18,16.36,0.72,-0.097,0.96,0.0,0
STR003,SKU001054,0.0841,0.63,1.26,2.52,0.63,0.046,1.07,0.0,0
STR003,SKU001058,0.1434,1.03,2.07,4.14,0.69,0.171,1.03,0.0,0
STR003,SKU001060,0.0086,0.06,0.12,0.24,0.83,0.074,0.98,0.0,0
STR003,SKU001061,0.0551,0.43,0.86,1.71,0.84,-0.114,1.11,0.0,0
STR003,SKU001064,0.0346,0.28,0.55,1.11,0.63,-0.154,1.14,0.0,0
STR003,SKU001066,0.0432,0.34,0.67,1.34,0.83,-0.165,1.11,0.0,0
STR003,SKU001067,0.0609,0.48,0.96,1.93,0.64,-0.141,1.13,0.0,0
STR003,SKU001068,0.0065,0.05,0.09,0.19,0.83,-0.166,1.04,0.0,0
STR003,SKU001069,0.0517,0.42,0.84,1.68,0.89,-0.003,1.16,0.0,0
STR003,SKU001070,0.0419,0.26,0.52,1.03,0.77,-0.117,0.88,0.0,0
STR003,SKU001071,0.0641,0.53,1.05,2.11,0.65,-0.064,0.87,0.35,1
STR003,SKU001073,0.028,0.22,0.44,0.88,0.94,0.173,1.12,0.0,0
STR003,SKU001074,0.0181,0.14,0.28,0.55,0.62,-0.1,1.09,0.0,0
STR003,SKU001078,0.0084,0.06,0.12,0.25,0.95,0.188,1.05,0.0,0
STR003,SKU001079,0.1284,0.76,1.53,3.06,0.84,0.034,0.85,0.0,0
STR003,SKU001080,0.0386,0.26,0.52,1.04,0.71,-0.027,0.96,0.0,0
STR003,SKU001081,0.2241,1.88,3.77,7.53,0.65,-0.091,1.2,0.0,0
STR003,SKU001082,0.4355,3.32,6.65,13.29,0.82,-0.162,1.09,0.0,0
STR003,SKU001086,0.1323,0.91,1.81,3.63,0.89,-0.136,0.98,0.0,0
STR003,SKU001088,0.0232,0.15,0.31,0.62,0.68,-0.034,0.95,0.0,0
STR003,SKU001091,0.1375,1.09,2.18,4.35,0.82,0.009,1.13,0.0,0
STR003,SKU001092,0.0133,0.09,0.18,0.36,0.86,0.12,0.97,0.0,0
STR003,SKU001096,0.6268,4.43,8.86,17.73,0.78,0.137,1.01,0.0,0
STR003,SKU001097,0.0771,0.54,1.08,2.16,0.89,0.173,1.0,0.0,0
STR003,SKU001098,0.0074,0.05,0.09,0.19,0.8,-0.08,0.9,0.0,0
STR003,SKU001101,0.059,0.45,0.91,1.82,0.76,-0.029,1.1,0.0,0
STR003,SKU001104,0.0946,0.7,1.4,2.81,0.66,-0.12,1.06,0.0,0
STR003,SKU001106,0.0569,0.43,0.85,1.71,0.9,-0.107,1.07,0.0,0
STR003,SKU001108,0.0173,0.1,0.21,0.42,0.69,0.132,0.86,0.0,0
STR003,SKU001109,0.1306,0.95,1.9,3.8,0.85,-0.089,1.04,0.0,0
STR003,SKU001110,0.0787,0.52,1.05,2.09,0.72,-0.094,0.95,0.0,0
STR003,SKU001115,0.0284,0.19,0.37,0.74,0.66,-0.099,0.93,0.0,0
STR003,SKU001116,0.0768,0.49,0.99,1.98,0.91,0.122,0.92,0.0,0
STR003,SKU001117,0.0396,0.27,0.54,1.09,0.7,-0.124,0.98,0.0,0
STR003,SKU001118,0.1058,0.81,1.63,3.26,0.83,0.179,1.1,0.0,0
STR003,SKU001119,0.0162,0.13,0.26,0.52,0.83,0.199,0.99,0.15,1
STR003,SKU001123,0.1157,0.79,1.59,3.17,0.88,-0.045,0.98,0.0,0
STR003,SKU001124,0.1709,1.35,2.7,5.41,0.89,-0.054,1.13,0.0,0
STR003,SKU001128,0.07,0.57,1.15,2.29,0.64,-0.138,1.17,0.0,0
STR003,SKU001129,0.4769,3.31,6.61,13.22,0.8,0.01,0.99,0.0,0
STR003,SKU001130,0.0115,0.09,0.18,0.36,0.86,0.137,1.12,0.0,0
STR003,SKU001133,0.0717,0.58,1.15,2.31,0.7,-0.037,1.15,0.0,0
STR003,SKU001137,0.0532,0.38,0.77,1.53,0.63,-0.147,1.03,0.0,0
STR003,SKU001138,0.0987,0.81,1.62,3.25,0.84,0.161,0.94,0.25,1
STR003,SKU001139,0.0795,0.57,1.15,2.29,0.73,0.205,1.03,0.0,0
STR003,SKU001140,0.2485,1.51,3.03,6.05,0.95,0.127,0.87,0.0,0
STR003,SKU001142,0.0249,0.23,0.47,0.93,0.71,0.016,1.07,0.25,1
STR003,SKU001144,0.0271,0.21,0.41,0.83,0.77,0.008,1.09,0.0,0
STR003,SKU001145,0.0677,0.42,0.84,1.69,0.65,-0.081,0.89,0.0,0
STR003,SKU001146,0.0889,0.62,1.24,2.49,0.65,0.172,1.0,0.0,0
STR003,SKU001149,0.0109,0.08,0.17,0.34,0.85,0.148,1.11,0.0,0
STR003,SKU001150,0.106,0.7,1.39,2.79,0.87,0.154,0.94,0.0,0
STR003,SKU001152,0.0214,0.18,0.35,0.71,0.89,-0.039,1.18,0.0,0
STR003,SKU001157,0.1094,0.99,1.97,3.94,0.93,0.003,1.12,0.15,1
STR003,SKU001159,0.3888,2.48,4.95,9.91,0.88,0.099,0.91,0.0,0
STR003,SKU001160,0.1451,1.22,2.44,4.87,0.89,-0.177,1.2,0.0,0
STR003,SKU001161,0.7392,6.11,12.21,24.42,0.7,-0.168,1.18,0.0,0
STR003,SKU001163,0.0747,0.5,1.0,2.01,0.69,-0.093,0.96,0.0,0
STR003,SKU001164,0.0132,0.11,0.22,0.44,0.85,-0.092,1.19,0.0,0
STR003,SKU001167,0.0017,0.01,0.03,0.06,0.64,0.088,1.18,0.0,0
STR003,SKU001168,0.0301,0.21,0.41,0.83,0.91,-0.135,0.98,0.0,0
STR003,SKU001172,0.0092,0.07,0.14,0.28,0.81,-0.094,1.1,0.0,0
STR003,SKU001173,0.0273,0.21,0.43,0.86,0.8,-0.156,1.12,0.0,0
STR003,SKU001174,0.7633,5.61,11.22,22.44,0.63,0.218,1.05,0.0,0
STR003,SKU001177,0.0308,0.2,0.4,0.8,0.7,-0.052,0.93,0.0,0
STR003,SKU001178,0.0314,0.2,0.4,0.81,0.73,0.214,0.92,0.0,0
STR003,SKU001179,0.2913,2.18,4.36,8.73,0.64,0.142,1.07,0.0,0
STR003,SKU001180,0.1615,1.99,3.99,7.98,0.62,0.01,0.98,0.8,1
STR003,SKU001181,0.0105,0.09,0.18,0.36,0.71,0.186,1.22,0.0,0
STR003,SKU001182,0.0271,0.21,0.43,0.86,0.65,0.063,1.13,0.0,0
STR003,SKU001184,0.014,0.11,0.22,0.45,0.9,0.182,1.14,0.0,0
STR003,SKU001185,0.2867,1.97,3.93,7.87,0.94,0.131,0.98,0.0,0
STR003,SKU001186,0.2136,1.66,3.32,6.64,0.68,0.12,1.11,0.0,0
STR003,SKU001187,0.053,0.4,0.81,1.62,0.65,-0.045,1.09,0.0,0
STR003,SKU001188,0.2208,1.67,3.34,6.68,0.78,-0.128,1.08,0.0,0
STR003,SKU001189,0.0351,0.22,0.44,0.88,0.95,-0.019,0.9,0.0,0
STR003,SKU001191,0.0173,0.13,0.26,0.53,0.64,0.032,1.09,0.0,0
STR003,SKU001192,0.223,1.34,2.68,5.37,0.77,0.033,0.86,0.0,0
STR003,SKU001193,0.0238,0.16,0.33,0.65,0.76,-0.04,0.98,0.0,0
STR003,SKU001194,0.1162,0.86,1.72,3.45,0.68,0.154,1.06,0.0,0
STR003,SKU001196,0.0173,0.14,0.28,0.56,0.65,-0.003,1.16,0.0,0
STR003,SKU001197,0.1487,0.91,1.81,3.62,0.91,0.135,0.87,0.0,0
STR003,SKU001198,0.325,2.25,4.5,9.01,0.65,0.074,0.99,0.0,0
STR003,SKU001199,0.0357,0.29,0.59,1.18,0.66,-0.084,1.18,0.0,0
STR004,SKU000001,0.0488,0.31,0.62,1.23,0.8,0.031,0.9,0.0,0
STR004,SKU000002,0.044,0.31,0.62,1.23,0.84,0.149,1.0,0.0,0
STR004,SKU000003,0.0267,0.18,0.36,0.71,0.69,0.012,0.95,0.0,0
STR004,SKU000004,0.0754,0.54,1.08,2.15,0.63,0.193,1.02,0.0,0
STR004,SKU000005,0.0034,0.02,0.05,0.1,0.8,0.151,1.02,0.0,0
STR004,SKU000007,0.1552,1.18,2.37,4.74,0.74,-0.079,1.09,0.0,0
STR004,SKU000008,0.0864,0.7,1.39,2.78,0.88,0.042,1.15,0.0,0
STR004,SKU000010,0.2073,2.51,5.02,10.03,0.75,0.188,0.96,0.8,1
STR004,SKU000011,0.3204,2.27,4.53,9.06,0.87,0.117,1.01,0.0,0
STR004,SKU000012,0.3639,2.22,4.43,8.86,0.65,0.047,0.87,0.0,0
STR004,SKU000013,0.0241,0.16,0.32,0.64,0.93,0.001,0.95,0.0,0
STR004,SKU000014,0.1688,1.26,2.53,5.06,0.88,0.02,1.07,0.0,0
STR004,SKU000015,0.4399,2.77,5.54,11.09,0.89,0.041,0.9,0.0,0
STR004,SKU000016,0.3144,2.29,4.58,9.16,0.65,-0.016,1.04,0.0,0
STR004,SKU000018,0.0803,0.67,1.34,2.67,0.62,0.058,1.19,0.0,0
STR004,SKU000019,0.2749,1.92,3.85,7.7,0.86,0.032,1.0,0.0,0
STR004,SKU000020,0.3934,3.19,6.39,12.78,0.75,-0.089,1.16,0.0,0
STR004,SKU000021,0.0226,0.15,0.3,0.59,0.8,-0.033,0.94,0.0,0
STR004,SKU000022,0.081,0.5,1.01,2.02,0.74,-0.097,0.89,0.0,0
STR004,SKU000023,0.2008,1.57,3.15,6.3,0.66,0.079,1.12,0.0,0
STR004,SKU000024,0.4872,3.44,6.89,13.78,0.62,-0.09,1.01,0.0,0
STR004,SKU000025,0.1378,1.01,2.03,4.05,0.64,0.155,1.05,0.0,0
STR004,SKU000027,0.1868,1.31,2.62,5.23,0.89,-0.159,1.0,0.0,0
STR004,SKU000029,0.0834,0.74,1.47,2.95,0.64,-0.036,1.01,0.25,1
STR004,SKU000030,0.1165,0.78,1.57,3.13,0.72,0.064,0.96,0.0,0
STR004,SKU000031,0.1457,0.96,1.92,3.83,0.79,-0.094,0.94,0.0,0
STR004,SKU000033,0.2563,3.52,7.04,14.08,0.66,0.044,1.09,0.8,1
STR004,SKU000034,0.1675,1.95,3.9,7.81,0.9,-0.127,1.11,0.5,1
STR004,SKU000035,0.107,0.66,1.32,2.64,0.8,-0.076,0.88,0.0,0
STR004,SKU000037,0.1595,1.04,2.08,4.15,0.74,-0.019,0.93,0.0,0
STR004,SKU000039,0.0517,0.43,0.87,1.74,0.68,-0.109,1.2,0.0,0
STR004,SKU000042,0.1014,0.7,1.39,2.78,0.8,-0.0,0.98,0.0,0
STR004,SKU000043,0.1027,0.86,1.73,3.45,0.86,0.05,0.96,0.25,1
STR004,SKU000044,0.1589,1.17,2.34,4.67,0.64,-0.0,1.05,0.0,0
STR004,SKU000045,0.3419,2.82,5.65,11.3,0.66,0.173,1.18,0.0,0
STR004,SKU000046,0.0395,0.3,0.61,1.22,0.72,-0.125,1.1,0.0,0
STR004,SKU000047,0.4761,3.0,6.0,12.0,0.83,0.2,0.9,0.0,0
STR004,SKU000048,0.011,0.08,0.16,0.33,0.62,-0.089,1.07,0.0,0
STR004,SKU000049,0.1227,0.76,1.53,3.06,0.76,0.125,0.89,0.0,0
STR004,SKU000050,0.3014,2.49,4.98,9.96,0.67,0.076,1.18,0.0,0
STR004,SKU000051,0.2724,1.81,3.62,7.25,0.86,0.075,0.95,0.0,0
STR004,SKU000052,0.0074,0.05,0.1,0.19,0.69,0.19,0.93,0.0,0
STR004,SKU000053,0.8349,5.43,10.87,21.74,0.88,-0.06,0.93,0.0,0
STR004,SKU000054,0.8439,6.62,13.23,26.47,0.85,-0.061,1.12,0.0,0
STR004,SKU000055,0.3135,2.61,5.22,10.44,0.84,-0.095,1.19,0.0,0
STR004,SKU000056,0.1874,1.15,2.31,4.62,0.88,0.002,0.88,0.0,0
STR004,SKU000057,0.0339,0.26,0.53,1.05,0.83,0.177,1.11,0.0,0
STR004,SKU000058,0.1019,0.69,1.38,2.77,0.77,-0.166,0.97,0.0,0
STR004,SKU000059,0.0027,0.03,0.06,0.12,0.73,-0.031,0.86,0.8,1
STR004,SKU000063,0.1349,1.11,2.23,4.46,0.83,0.078,1.18,0.0,0
STR004,SKU000064,0.0671,0.42,0.85,1.69,0.68,-0.023,0.9,0.0,0
STR004,SKU000065,0.1951,1.49,2.98,5.95,0.85,-0.152,1.09,0.0,0
STR004,SKU000067,0.1069,0.64,1.29,2.57,0.86,-0.096,0.86,0.0,0
STR004,SKU000068,0.1955,1.19,2.38,4.76,0.91,-0.025,0.87,0.0,0
STR004,SKU000069,0.124,1.01,2.01,4.03,0.91,0.088,1.16,0.0,0
STR004,SKU000070,0.0418,0.38,0.75,1.51,0.8,-0.02,1.12,0.15,1
STR004,SKU000073,0.0406,0.29,0.59,1.17,0.81,-0.144,1.03,0.0,0
STR004,SKU000074,0.2933,2.4,4.8,9.61,0.69,0.049,1.17,0.0,0
STR004,SKU000075,0.4572,2.75,5.5,11.01,0.8,0.04,0.86,0.0,0
STR004,SKU000077,0.0389,0.33,0.66,1.32,0.9,-0.022,1.21,0.0,0
STR004,SKU000078,0.3064,2.55,5.1,10.21,0.84,-0.176,1.19,0.0,0
STR004,SKU000079,0.2572,1.82,3.64,7.27,0.67,0.009,1.01,0.0,0
STR004,SKU000080,0.2242,1.77,3.55,7.09,0.72,-0.067,1.13,0.0,0
STR004,SKU000081,0.0177,0.13,0.25,0.51,0.66,-0.005,1.02,0.0,0
STR004,SKU000082,0.0975,0.8,1.61,3.22,0.65,-0.06,1.18,0.0,0
STR004,SKU000083,0.048,0.38,0.75,1.51,0.65,0.083,1.12,0.0,0
STR004,SKU000085,0.0321,0.26,0.51,1.03,0.88,-0.151,1.14,0.0,0
STR004,SKU000087,0.1989,1.52,3.04,6.07,0.93,-0.102,1.09,0.0,0
STR004,SKU000088,0.1291,0.93,1.86,3.72,0.69,0.123,1.03,0.0,0
STR004,SKU000090,0.0826,0.64,1.27,2.54,0.76,-0.016,1.1,0.0,0
STR004,SKU000091,0.0619,0.4,0.81,1.61,0.68,0.035,0.93,0.0,0
STR004,SKU000092,0.0348,0.27,0.53,1.06,0.79,-0.063,1.09,0.0,0
STR004,SKU000093,0.9429,7.72,15.44,30.89,0.63,-0.08,1.17,0.0,0
STR004,SKU000094,1.069,7.71,15.42,30.83,0.9,0.039,1.03,0.0,0
STR004,SKU000095,0.0803,0.59,1.18,2.36,0.84,-0.095,1.05,0.0,0
STR004,SKU000096,0.2391,1.79,3.58,7.16,0.95,0.158,1.07,0.0,0
STR004,SKU000097,0.0203,0.15,0.31,0.62,0.63,0.048,1.09,0.0,0
STR004,SKU000098,0.367,2.23,4.47,8.94,0.81,-0.159,0.87,0.0,0
STR004,SKU000099,0.4831,3.04,6.09,12.17,0.95,0.052,0.9,0.0,0
STR004,SKU000100,0.2765,2.13,4.26,8.52,0.72,-0.16,1.1,0.0,0
STR004,SKU000102,0.0708,0.43,0.85,1.7,0.7,0.113,0.86,0.0,0
STR004,SKU000103,0.5251,4.41,8.82,17.64,0.73,0.052,1.2,0.0,0
STR004,SKU000104,0.5047,3.29,6.57,13.14,0.73,0.022,0.93,0.0,0
STR004,SKU000105,0.1826,1.44,2.89,5.78,0.64,-0.051,1.13,0.0,0
STR004,SKU000106,0.0681,0.54,1.09,2.17,0.76,0.092,1.14,0.0,0
STR004,SKU000107,0.0068,0.05,0.1,0.19,0.9,0.113,1.02,0.0,0
STR004,SKU000108,0.4415,3.0,6.0,11.99,0.71,-0.094,0.97,0.0,0
STR004,SKU000110,0.1202,1.02,2.04,4.07,0.67,0.041,1.21,0.0,0
STR004,SKU000112,0.0608,0.68,1.36,2.73,0.79,-0.051,0.89,0.8,1
STR004,SKU000113,0.0192,0.13,0.26,0.52,0.64,0.032,0.97,0.0,0
STR004,SKU000114,0.0016,0.01,0.02,0.04,0.88,0.052,0.99,0.0,0
STR004,SKU000115,0.0303,0.26,0.52,1.04,0.63,0.187,1.22,0.0,0
STR004,SKU000116,0.0624,0.45,0.89,1.78,0.66,-0.03,1.02,0.0,0
STR004,SKU000118,0.0158,0.12,0.24,0.48,0.88,-0.099,1.08,0.0,0
STR004,SKU000119,0.0061,0.05,0.11,0.22,0.95,0.156,0.94,0.35,1
STR004,SKU000120,0.0595,0.41,0.82,1.63,0.78,-0.11,0.98,0.0,0
STR004,SKU000122,0.0316,0.22,0.44,0.88,0.92,-0.178,0.99,0.0,0
STR004,SKU000123,0.1859,1.47,2.94,5.88,0.66,-0.101,1.13,0.0,0
STR004,SKU000124,0.1012,1.52,3.04,6.07,0.7,-0.123,1.19,0.8,1
STR004,SKU000126,0.3747,2.41,4.83,9.65,0.89,0.046,0.92,0.0,0
STR004,SKU000127,0.3187,2.21,4.42,8.83,0.93,-0.131,0.99,0.0,0
STR004,SKU000128,0.0703,0.58,1.17,2.33,0.91,0.214,1.03,0.15,1
STR004,SKU000129,0.0574,0.43,0.87,1.74,0.73,-0.149,1.08,0.0,0
STR004,SKU000130,0.0244,0.18,0.36,0.72,0.95,0.053,1.05,0.0,0
STR004,SKU000131,0.1069,0.94,1.88,3.76,0.68,-0.123,0.93,0.35,1
STR004,SKU000134,0.2549,1.57,3.14,6.28,0.66,-0.019,0.88,0.0,0
STR004,SKU000135,0.0394,0.31,0.63,1.26,0.62,-0.108,1.14,0.0,0
STR004,SKU000137,0.1398,1.04,2.07,4.15,0.69,0.036,1.06,0.0,0
STR004,SKU000139,0.4993,3.64,7.27,14.54,0.79,0.139,1.04,0.0,0
STR004,SKU000140,0.0082,0.06,0.12,0.24,0.93,-0.017,1.05,0.0,0
STR004,SKU000141,0.3209,2.27,4.54,9.08,0.91,0.156,1.01,0.0,0
STR004,SKU000143,0.2246,1.53,3.05,6.1,0.68,0.184,0.97,0.0,0
STR004,SKU000144,0.1542,1.26,2.53,5.05,0.94,0.214,1.17,0.0,0
STR004,SKU000145,0.3062,2.27,4.54,9.09,0.74,-0.09,1.06,0.0,0
STR004,SKU000147,0.2182,1.74,3.48,6.97,0.9,-0.104,1.14,0.0,0
STR004,SKU000148,0.208,1.56,3.12,6.23,0.73,0.123,1.07,0.0,0
STR004,SKU000149,0.5716,3.52,7.04,14.08,0.9,-0.18,0.88,0.0,0
STR004,SKU000150,0.2699,1.95,3.89,7.79,0.68,-0.088,1.03,0.0,0
STR004,SKU000151,0.0497,0.38,0.75,1.5,0.91,-0.042,1.08,0.0,0
STR004,SKU000152,0.15,1.02,2.04,4.07,0.83,0.052,0.97,0.0,0
STR004,SKU000153,0.096,0.77,1.55,3.09,0.65,0.016,1.15,0.0,0
STR004,SKU000154,0.1829,1.38,2.77,5.53,0.81,0.086,1.08,0.0,0
STR004,SKU000155,0.0172,0.13,0.25,0.5,0.77,-0.082,1.04,0.0,0
STR004,SKU000156,0.2485,1.69,3.37,6.75,0.68,-0.104,0.97,0.0,0
STR004,SKU000157,0.1137,0.72,1.45,2.9,0.84,0.136,0.91,0.0,0
STR004,SKU000158,0.0682,0.84,1.68,3.35,0.86,0.025,1.17,0.5,1
STR004,SKU000160,0.2486,1.88,3.76,7.52,0.71,0.093,1.08,0.0,0
STR004,SKU000161,0.0432,0.45,0.91,1.81,0.7,0.154,1.11,0.35,1
STR004,SKU000162,0.743,5.25,10.51,21.01,0.69,-0.087,1.01,0.0,0
STR004,SKU000163,0.1167,0.87,1.73,3.46,0.82,0.064,1.06,0.0,0
STR004,SKU000164,0.1476,1.25,2.5,5.0,0.89,0.16,1.21,0.0,0
STR004,SKU000165,0.3163,2.08,4.16,8.32,0.89,-0.173,0.94,0.0,0
STR004,SKU000166,0.1923,1.21,2.42,4.85,0.79,-0.118,0.9,0.0,0
STR004,SKU000167,0.3732,3.1,6.21,12.41,0.66,-0.155,0.95,0.25,1
STR004,SKU000168,0.0571,0.41,0.82,1.63,0.77,0.152,1.02,0.0,0
STR004,SKU000169,0.1489,0.96,1.92,3.83,0.67,0.041,0.92,0.0,0
STR004,SKU000171,0.3035,1.81,3.61,7.22,0.94,-0.131,0.85,0.0,0
STR004,SKU000172,0.1394,1.03,2.07,4.14,0.67,-0.042,1.06,0.0,0
STR004,SKU000173,0.2052,1.74,3.48,6.95,0.65,0.14,1.21,0.0,0
STR004,SKU000174,0.3,2.27,4.54,9.07,0.84,0.091,1.08,0.0,0
STR004,SKU000176,0.0826,0.66,1.32,2.64,0.73,0.205,1.14,0.0,0
STR004,SKU000177,0.066,0.5,1.0,2.0,0.87,0.123,1.08,0.0,0
STR004,SKU000179,0.0694,0.45,0.9,1.81,0.75,0.215,0.93,0.0,0
STR004,SKU000180,0.6567,5.01,10.02,20.04,0.78,0.019,1.09,0.0,0
STR004,SKU000181,0.0349,0.25,0.51,1.02,0.68,-0.123,1.04,0.0,0
STR004,SKU000183,0.0627,0.46,0.92,1.84,0.83,-0.013,1.05,0.0,0
STR004,SKU000185,0.0549,0.44,0.88,1.75,0.84,0.042,1.14,0.0,0
STR004,SKU000187,0.0412,0.3,0.61,1.21,0.78,-0.139,1.05,0.0,0
STR004,SKU000188,0.0632,0.47,0.95,1.89,0.91,-0.035,1.07,0.0,0
STR004,SKU000189,0.0464,0.37,0.73,1.47,0.64,0.134,1.13,0.0,0
STR004,SKU000190,0.0111,0.08,0.16,0.32,0.76,0.001,1.02,0.0,0
STR004,SKU000191,0.2273,1.5,2.99,5.98,0.64,-0.122,0.94,0.0,0
STR004,SKU000192,0.27,2.08,4.16,8.32,0.79,-0.049,1.1,0.0,0
STR004,SKU000193,0.1333,0.93,1.87,3.73,0.63,0.195,1.0,0.0,0
STR004,SKU000194,0.2565,2.71,5.43,10.86,0.93,-0.058,1.12,0.35,1
STR004,SKU000195,0.2591,1.78,3.55,7.11,0.75,0.032,0.98,0.0,0
STR004,SKU000196,0.2154,1.75,3.5,6.99,0.67,0.216,1.16,0.0,0
STR004,SKU000197,0.0676,0.56,1.12,2.23,0.78,-0.115,1.18,0.0,0
STR004,SKU000198,0.1424,1.15,2.29,4.59,0.76,-0.098,1.15,0.0,0
STR004,SKU000199,0.3022,2.45,4.91,9.82,0.8,0.043,1.16,0.0,0
STR004,SKU000200,0.1319,0.93,1.86,3.73,0.9,-0.071,1.01,0.0,0
STR004,SKU000202,0.1656,1.03,2.06,4.13,0.7,-0.026,0.89,0.0,0
STR004,SKU000203,0.1998,1.54,3.08,6.16,0.77,-0.009,1.1,0.0,0
STR004,SKU000204,0.1483,1.13,2.26,4.53,0.82,-0.179,1.09,0.0,0
STR004,SKU000206,0.6226,4.1,8.19,16.39,0.82,-0.012,0.94,0.0,0
STR004,SKU000207,0.085,0.54,1.08,2.17,0.88,0.012,0.91,0.0,0
STR004,SKU000209,0.3772,2.24,4.49,8.98,0.73,-0.137,0.85,0.0,0
STR004,SKU000211,0.1865,2.07,4.14,8.27,0.92,0.046,0.88,0.8,1
STR004,SKU000212,0.5661,4.56,9.11,18.23,0.94,-0.036,1.15,0.0,0
STR004,SKU000213,0.147,1.1,2.2,4.4,0.92,-0.12,1.07,0.0,0
STR004,SKU000214,0.4242,3.24,6.47,12.95,0.93,0.125,1.09,0.0,0
STR004,SKU000215,0.0496,0.41,0.81,1.62,0.91,0.145,1.17,0.0,0
STR004,SKU000216,0.1166,0.78,1.57,3.13,0.88,0.181,0.96,0.0,0
STR004,SKU000217,0.4696,3.58,7.17,14.33,0.66,0.205,1.09,0.0,0
STR004,SKU000218,0.1559,1.09,2.18,4.37,0.78,-0.122,1.0,0.0,0
STR004,SKU000219,0.1306,1.07,2.14,4.28,0.86,0.169,1.17,0.0,0
STR004,SKU000221,0.0362,0.27,0.54,1.09,0.68,0.14,1.07,0.0,0
STR004,SKU000223,0.0994,0.64,1.28,2.56,0.9,0.06,0.92,0.0,0
STR004,SKU000224,0.05,0.35,0.69,1.39,0.88,0.214,0.99,0.0,0
STR004,SKU000225,0.1263,0.77,1.54,3.08,0.83,0.146,0.87,0.0,0
STR004,SKU000226,0.0506,0.36,0.73,1.46,0.72,0.216,1.03,0.0,0
STR004,SKU000227,0.3741,2.85,5.71,11.42,0.87,0.183,1.09,0.0,0
STR004,SKU000228,0.4869,6.32,12.64,25.28,0.72,0.133,1.03,0.8,1
STR004,SKU000229,0.274,1.67,3.34,6.67,0.63,-0.137,0.87,0.0,0
STR004,SKU000230,0.1101,0.78,1.56,3.11,0.83,0.147,1.01,0.0,0
STR004,SKU000231,0.1669,1.18,2.36,4.72,0.88,-0.149,1.01,0.0,0
STR004,SKU000232,0.5031,3.45,6.9,13.81,0.76,-0.084,0.98,0.0,0
STR004,SKU000235,1.4378,11.98,23.95,47.91,0.87,0.114,1.19,0.0,0
STR004,SKU000236,0.5655,4.67,9.34,18.68,0.92,-0.134,1.18,0.0,0
STR004,SKU000237,0.2765,2.23,4.45,8.9,0.7,0.047,1.15,0.0,0
STR004,SKU000238,0.2414,2.04,4.09,8.18,0.72,-0.079,1.21,0.0,0
STR004,SKU000239,0.0079,0.05,0.1,0.2,0.65,0.097,0.9,0.0,0
STR004,SKU000240,0.0538,0.35,0.69,1.39,0.74,0.089,0.92,0.0,0
STR004,SKU000241,0.1412,1.16,2.31,4.63,0.92,0.157,1.17,0.0,0
STR004,SKU000243,0.1037,0.73,1.45,2.9,0.77,-0.011,1.0,0.0,0
STR004,SKU000244,0.575,4.47,8.93,17.87,0.87,-0.119,1.11,0.0,0
STR004,SKU000245,0.3277,2.73,5.46,10.92,0.68,0.091,1.19,0.0,0
STR004,SKU000246,0.1686,1.31,2.62,5.24,0.66,0.035,1.11,0.0,0
STR004,SKU000247,0.0604,0.48,0.96,1.91,0.65,0.081,1.13,0.0,0
STR004,SKU000248,0.2057,1.47,2.94,5.88,0.71,-0.019,1.02,0.0,0
STR004,SKU000249,0.1847,2.02,4.03,8.07,0.63,0.202,1.04,0.5,1
STR004,SKU000250,0.3928,2.67,5.33,10.67,0.74,-0.109,0.97,0.0,0
STR004,SKU000251,0.0942,0.72,1.44,2.87,0.95,0.181,1.09,0.0,0
STR004,SKU000252,0.0354,0.28,0.56,1.12,0.9,-0.108,1.13,0.0,0
STR004,SKU000255,0.3659,2.82,5.63,11.27,0.82,0.069,1.1,0.0,0
STR004,SKU000256,0.4959,3.06,6.11,12.22,0.63,0.073,0.88,0.0,0
STR004,SKU000257,0.015,0.1,0.21,0.41,0.71,-0.043,0.99,0.0,0
STR004,SKU000258,0.157,1.08,2.15,4.31,0.69,0.178,0.98,0.0,0
STR004,SKU000259,0.2338,1.42,2.85,5.69,0.88,0.052,0.87,0.0,0
STR004,SKU000260,0.0158,0.11,0.22,0.44,0.7,0.029,1.0,0.0,0
STR004,SKU000261,0.1883,1.57,3.14,6.27,0.76,-0.114,1.19,0.0,0
STR004,SKU000262,0.4906,3.16,6.32,12.64,0.74,-0.002,0.92,0.0,0
STR004,SKU000263,0.1928,1.83,3.66,7.33,0.64,-0.072,1.18,0.15,1
STR004,SKU000264,0.0012,0.01,0.02,0.03,0.71,0.201,0.96,0.0,0
